^SPX (Standard & Poors 500 Index),3089,85.63
Mar 04 2020 @ 13:45 ET,Bid,3088.32,Ask,3089.78,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
04/17/2020,SPX200417C02865000,237,0,269,272,0,0.321,0.7646,0.0009,12,2865.000,SPX200417P02865000,62.04,-18.91,49.8,50.5,2,0.3224,-0.235,0.0009,132
04/17/2020,SPXW200417C02865000,0,0,269.5,272.9,0,0.3223,0.7631,0.0009,0,2865.000,SPXW200417P02865000,51.35,-30.3,50.5,51.2,2,0.3234,-0.2363,0.0009,84
04/17/2020,SPX200417C02870000,230.42,0,265,267.8,0,0.3196,0.7606,0.0009,24,2870.000,SPX200417P02870000,64.82,-17.33,50.7,51.4,223,0.321,-0.239,0.0009,1055
04/17/2020,SPXW200417C02870000,246,0,265.7,268.8,0,0.3213,0.7588,0.0009,37,2870.000,SPXW200417P02870000,65.66,-17.24,51.4,52.1,1,0.322,-0.2403,0.0009,375
04/17/2020,SPX200417C02875000,228.2,0,260.9,263.7,0,0.3181,0.7565,0.0009,158,2875.000,SPX200417P02875000,53.23,-30.22,51.7,52.5,2,0.32,-0.2433,0.0009,7673
04/17/2020,SPXW200417C02875000,472.46,0,261.5,264.6,0,0.3195,0.755,0.0009,1,2875.000,SPXW200417P02875000,68.04,0,52.4,53.1,0,0.3208,-0.2445,0.0009,607
04/17/2020,SPX200417C02880000,233.98,0,257,259.9,0,0.3173,0.752,0.0009,28,2880.000,SPX200417P02880000,105,0,52.6,53.4,0,0.3185,-0.2474,0.0009,1393
04/17/2020,SPXW200417C02880000,0,0,257.7,260.8,0,0.3189,0.7504,0.0009,0,2880.000,SPXW200417P02880000,71.33,0,53.3,54.1,0,0.3194,-0.2486,0.0009,119
04/17/2020,SPX200417C02885000,230.52,0,254.1,255.7,0,0.3174,0.747,0.0009,228,2885.000,SPX200417P02885000,68.59,-17.46,53.5,54.4,53,0.3171,-0.2516,0.0009,431
04/17/2020,SPXW200417C02885000,158.35,0,253.6,256.7,0,0.3173,0.7463,0.0009,1,2885.000,SPXW200417P02885000,54.71,-32.09,54.3,55,2,0.318,-0.2528,0.0009,535
04/17/2020,SPX200417C02890000,187.8,0,250.1,251.7,0,0.316,0.7426,0.001,57,2890.000,SPX200417P02890000,66.79,-20.56,54.5,55.4,1,0.3157,-0.2559,0.001,2953
04/17/2020,SPXW200417C02890000,226.71,9.01,249.7,252.7,10,0.3161,0.7419,0.001,12,2890.000,SPXW200417P02890000,55.71,-32.39,55.2,56,2,0.3165,-0.257,0.0009,341
04/17/2020,SPX200417C02895000,184.5,0,246.1,247.7,0,0.3146,0.7383,0.001,101,2895.000,SPX200417P02895000,62.55,-26.15,55.5,56.2,4,0.3141,-0.2601,0.001,186
04/17/2020,SPXW200417C02895000,0,0,245.6,248.6,0,0.3144,0.7378,0.001,0,2895.000,SPXW200417P02895000,75.6,0,56.2,56.9,0,0.315,-0.2613,0.001,179
04/17/2020,SPX200417C02900000,243.12,33.47,242.1,243.6,86,0.3131,0.734,0.001,2793,2900.000,SPX200417P02900000,56.62,-33.43,56.4,57.2,7261,0.3125,-0.2644,0.001,29199
04/17/2020,SPXW200417C02900000,219.75,9.35,241.3,244.4,2,0.3122,0.7338,0.001,54,2900.000,SPXW200417P02900000,59.11,-31.69,57.2,57.9,1037,0.3135,-0.2657,0.001,304
04/17/2020,SPX200417C02905000,146.2,0,238.1,239.6,0,0.3116,0.7296,0.001,316,2905.000,SPX200417P02905000,71.92,0,57.4,58.3,0,0.3112,-0.269,0.001,917
04/17/2020,SPXW200417C02905000,196.95,0,237.7,240.6,0,0.3116,0.7289,0.001,371,2905.000,SPXW200417P02905000,81.7,-10.4,58.2,58.9,11,0.3121,-0.2701,0.001,171
04/17/2020,SPX200417C02910000,209.3,6.85,234.1,235.7,15,0.3102,0.725,0.001,3634,2910.000,SPX200417P02910000,59.2,-33.6,58.4,59.2,86,0.3095,-0.2734,0.001,2119
04/17/2020,SPXW200417C02910000,383.17,0,233.5,236.4,0,0.3095,0.7247,0.001,3,2910.000,SPXW200417P02910000,110.45,0,59.2,59.9,0,0.3105,-0.2745,0.001,152
04/17/2020,SPX200417C02915000,147.2,0,230.1,231.7,0,0.3086,0.7205,0.001,31,2915.000,SPX200417P02915000,60.2,-34,59.4,60.4,37,0.3082,-0.278,0.001,3152
04/17/2020,SPXW200417C02915000,0,0,229.6,232.5,0,0.3082,0.7201,0.001,0,2915.000,SPXW200417P02915000,70,-24.9,60.2,61,78,0.3091,-0.2791,0.001,90
04/17/2020,SPX200417C02920000,256.5,0,226.2,227.7,0,0.3071,0.7159,0.001,77,2920.000,SPX200417P02920000,69.6,-26,60.6,61.4,14,0.3069,-0.2827,0.001,1007
04/17/2020,SPXW200417C02920000,204.95,0,225.9,228.7,0,0.3072,0.7152,0.001,5,2920.000,SPXW200417P02920000,68,-28.3,61.3,62,502,0.3076,-0.2837,0.001,68
04/17/2020,SPX200417C02925000,260.76,0,222.2,223.8,0,0.3055,0.7112,0.001,1363,2925.000,SPX200417P02925000,75.99,-21.01,61.6,62.5,2,0.3053,-0.2874,0.001,7050
04/17/2020,SPXW200417C02925000,144.27,0,222,224.8,0,0.3058,0.7104,0.001,107,2925.000,SPXW200417P02925000,66.12,-31.68,62.3,63.1,232,0.306,-0.2884,0.001,431
04/17/2020,SPX200417C02930000,201.3,13.15,218.3,219.9,1,0.304,0.7064,0.0011,56,2930.000,SPX200417P02930000,71.1,-27.35,62.7,63.6,2,0.3039,-0.2922,0.0011,415
04/17/2020,SPXW200417C02930000,136.54,0,218,220.8,0,0.304,0.7058,0.0011,30,2930.000,SPXW200417P02930000,105,0,63.4,64.2,0,0.3046,-0.2932,0.0011,334
04/17/2020,SPX200417C02935000,250.39,0,214.4,215.9,0,0.3023,0.7016,0.0011,57,2935.000,SPX200417P02935000,68.19,-31.76,63.7,64.7,1,0.3022,-0.297,0.0011,345
04/17/2020,SPXW200417C02935000,0,0,214.1,216.9,0,0.3025,0.701,0.0011,0,2935.000,SPXW200417P02935000,108,0,64.5,65.2,0,0.3029,-0.2979,0.0011,134
04/17/2020,SPX200417C02940000,173.7,0,210.5,212,0,0.3007,0.6968,0.0011,41,2940.000,SPX200417P02940000,69.29,-32.11,64.8,65.8,4,0.3006,-0.3019,0.0011,2283
04/17/2020,SPXW200417C02940000,0,0,210.1,212.9,0,0.3006,0.6962,0.0011,0,2940.000,SPXW200417P02940000,109,0,65.6,66.3,0,0.3013,-0.3028,0.0011,369
04/17/2020,SPX200417C02945000,155.99,0,206.6,208.1,0,0.2991,0.6918,0.0011,26,2945.000,SPX200417P02945000,67.48,-35.42,65.9,66.8,4,0.2989,-0.3068,0.0011,156
04/17/2020,SPXW200417C02945000,192,0,206.5,209.2,0,0.2996,0.691,0.0011,49,2945.000,SPXW200417P02945000,81.7,-22,66.7,67.5,48,0.2998,-0.3078,0.0011,194
04/17/2020,SPX200417C02950000,204.01,29.91,202.7,204.3,6,0.2975,0.6868,0.0011,5569,2950.000,SPX200417P02950000,67.22,-37.23,67.1,68.1,1134,0.2976,-0.312,0.0011,18000
04/17/2020,SPXW200417C02950000,169.23,0,202.6,205.3,0,0.2979,0.686,0.0011,44,2950.000,SPXW200417P02950000,70.46,-34.74,67.8,68.6,16,0.2981,-0.3128,0.0011,2043
04/17/2020,SPX200417C02955000,150.07,0,198.9,200.4,0,0.2959,0.6816,0.0011,61,2955.000,SPX200417P02955000,70.06,-35.89,68.2,69.2,87,0.2959,-0.317,0.0011,1293
04/17/2020,SPXW200417C02955000,187.5,16.1,198.8,201.5,41,0.2964,0.6809,0.0011,76,2955.000,SPXW200417P02955000,115.5,0,68.9,69.7,0,0.2964,-0.3178,0.0011,91
04/17/2020,SPX200417C02960000,215,0,195,196.5,0,0.2941,0.6765,0.0011,415,2960.000,SPX200417P02960000,69.81,-37.69,69.4,70.4,15,0.2943,-0.3223,0.0011,2278
04/17/2020,SPXW200417C02960000,371.7,0,195.1,197.7,0,0.295,0.6756,0.0011,1,2960.000,SPXW200417P02960000,96.59,-11.71,70.1,70.9,1,0.2948,-0.323,0.0011,438
04/17/2020,SPX200417C02965000,156.7,0,191.2,192.7,0,0.2925,0.6713,0.0012,112,2965.000,SPX200417P02965000,89.2,-19.9,70.5,71.6,1,0.2926,-0.3275,0.0012,2164
04/17/2020,SPXW200417C02965000,154,0,191.2,193.8,0,0.2931,0.6705,0.0011,7,2965.000,SPXW200417P02965000,125.5,0,71.3,72.1,0,0.2932,-0.3283,0.0011,440
04/17/2020,SPX200417C02970000,188.42,0,187.4,188.9,0,0.2908,0.6659,0.0012,95,2970.000,SPX200417P02970000,91.1,-19.6,71.7,72.7,6,0.2908,-0.3328,0.0012,707
04/17/2020,SPXW200417C02970000,177.9,0,187.4,189.9,0,0.2913,0.6652,0.0012,11,2970.000,SPXW200417P02970000,76.74,-34.76,72.5,73.4,20,0.2917,-0.3337,0.0012,156
04/17/2020,SPX200417C02975000,180.1,0,183.6,185.1,0,0.2891,0.6605,0.0012,4534,2975.000,SPX200417P02975000,72,-40.3,72.9,74,985,0.2893,-0.3383,0.0012,14198
04/17/2020,SPXW200417C02975000,149.68,0,183.7,186.1,0,0.2897,0.6598,0.0012,14,2975.000,SPXW200417P02975000,90.47,-22.68,73.7,74.5,2,0.2899,-0.339,0.0012,795
04/17/2020,SPX200417C02980000,160.1,6.4,179.8,181.3,2,0.2873,0.6551,0.0012,23,2980.000,SPX200417P02980000,75.3,-38.6,74,75.2,169,0.2874,-0.3437,0.0012,3009
04/17/2020,SPXW200417C02980000,165.43,0,180,182.4,0,0.2882,0.6542,0.0012,11,2980.000,SPXW200417P02980000,132.83,0,74.9,75.8,0,0.2882,-0.3445,0.0012,842
04/17/2020,SPX200417C02985000,330.6,0,176.1,177.6,0,0.2857,0.6494,0.0012,18,2985.000,SPX200417P02985000,95.4,-20.2,75.4,76.5,2,0.2859,-0.3494,0.0012,201
04/17/2020,SPXW200417C02985000,116.82,0,177,178,0,0.2866,0.6486,0.0012,41,2985.000,SPXW200417P02985000,124,0,76.2,77,0,0.2865,-0.3501,0.0012,168
04/17/2020,SPX200417C02990000,175.89,0,172.4,173.9,0,0.2841,0.6437,0.0012,228,2990.000,SPX200417P02990000,97,-20.25,76.7,77.7,4,0.2842,-0.355,0.0012,2125
04/17/2020,SPXW200417C02990000,94.78,0,173.3,174.3,0,0.285,0.643,0.0012,0,2990.000,SPXW200417P02990000,99.05,-19.05,77.4,78.3,4,0.2848,-0.3557,0.0012,267
04/17/2020,SPX200417C02995000,123.8,0,168.7,170.2,0,0.2824,0.638,0.0012,83,2995.000,SPX200417P02995000,98,-20.95,77.9,79,7,0.2823,-0.3607,0.0012,527
04/17/2020,SPXW200417C02995000,134.7,0,169.6,170.6,0,0.2832,0.6372,0.0012,64,2995.000,SPXW200417P02995000,92.92,0,78.7,79.6,0,0.2831,-0.3614,0.0012,401
04/17/2020,SPX200417C03000000,162.91,22.46,165,166.5,32,0.2806,0.6322,0.0013,24071,3000.000,SPX200417P03000000,79.71,-40.94,79.2,80.3,2080,0.2806,-0.3666,0.0013,52137
04/17/2020,SPXW200417C03000000,128.9,0,165.8,166.9,0,0.2813,0.6315,0.0012,169,3000.000,SPXW200417P03000000,84.67,-36.88,80,80.9,1017,0.2813,-0.3672,0.0012,700
04/17/2020,SPX200417C03005000,120.4,0,161.4,162.9,0,0.279,0.6262,0.0013,247,3005.000,SPX200417P03005000,101.7,-20.7,80.6,81.7,22,0.279,-0.3725,0.0013,646
04/17/2020,SPXW200417C03005000,130.1,0,162.2,163.3,0,0.2797,0.6255,0.0013,233,3005.000,SPXW200417P03005000,106.15,-17.1,81.4,82.3,1,0.2797,-0.3732,0.0013,163
04/17/2020,SPX200417C03010000,134.15,0.2,157.7,159.2,40,0.2771,0.6202,0.0013,111,3010.000,SPX200417P03010000,85.69,-38.46,81.9,83,8,0.2771,-0.3785,0.0013,3506
04/17/2020,SPXW200417C03010000,131.46,0,158.5,159.6,0,0.2778,0.6196,0.0013,3,3010.000,SPXW200417P03010000,135.16,0,82.7,83.6,0,0.2778,-0.3791,0.0013,280
04/17/2020,SPX200417C03015000,126.54,0,154.1,155.6,0,0.2754,0.6141,0.0013,51,3015.000,SPX200417P03015000,88.83,-37.12,83.3,84.4,8,0.2754,-0.3846,0.0013,1295
04/17/2020,SPXW200417C03015000,232,0,154.9,156,0,0.2761,0.6135,0.0013,30,3015.000,SPXW200417P03015000,112.59,0,84.1,85,0,0.2761,-0.3852,0.0013,173
04/17/2020,SPX200417C03020000,129.31,1.76,150.5,151.8,8,0.2735,0.6079,0.0013,282,3020.000,SPX200417P03020000,92.1,-35.65,84.7,85.8,7,0.2737,-0.3908,0.0013,743
04/17/2020,SPXW200417C03020000,125.06,0,151.3,152.4,0,0.2743,0.6073,0.0013,100,3020.000,SPXW200417P03020000,108.05,0,85.5,86.4,0,0.2744,-0.3914,0.0013,210
04/17/2020,SPX200417C03025000,147.6,23.15,147,148.2,58,0.2717,0.6016,0.0013,4535,3025.000,SPX200417P03025000,91.83,-37.77,86.1,87.2,2430,0.2718,-0.3971,0.0013,10648
04/17/2020,SPXW200417C03025000,127,0,147.9,148.9,0,0.2728,0.601,0.0013,64,3025.000,SPXW200417P03025000,105.16,0,87,87.9,0,0.2728,-0.3977,0.0013,239
04/17/2020,SPX200417C03030000,125,3.7,143.4,144.7,5,0.27,0.5952,0.0013,219,3030.000,SPX200417P03030000,94.85,-36.6,87.5,88.7,566,0.2701,-0.4035,0.0013,1593
04/17/2020,SPXW200417C03030000,122.73,0,144.2,145.3,0,0.2708,0.5947,0.0013,20,3030.000,SPXW200417P03030000,104.3,0,88.4,89.3,0,0.2709,-0.404,0.0013,149
04/17/2020,SPX200417C03035000,123.98,5.78,139.9,141.2,2,0.2682,0.5887,0.0014,148,3035.000,SPX200417P03035000,110.8,-22.55,89,90.2,18,0.2683,-0.41,0.0014,575
04/17/2020,SPXW200417C03035000,70.62,0,140.7,141.8,0,0.2691,0.5882,0.0013,85,3035.000,SPXW200417P03035000,106.55,-27.65,89.9,90.9,2,0.2693,-0.4105,0.0013,133
04/17/2020,SPX200417C03040000,121.16,6.06,136.4,137.7,2,0.2664,0.5821,0.0014,419,3040.000,SPX200417P03040000,94.56,-40.69,90.4,91.7,12,0.2664,-0.4166,0.0014,1057
04/17/2020,SPXW200417C03040000,134.95,0,137.2,138.3,0,0.2672,0.5817,0.0014,601,3040.000,SPXW200417P03040000,108.25,-27.85,91.4,92.4,6,0.2675,-0.4171,0.0014,792
04/17/2020,SPX200417C03045000,115.89,3.79,133,134.2,8,0.2645,0.5754,0.0014,100,3045.000,SPX200417P03045000,114.4,-22.8,92,93.2,5,0.2647,-0.4233,0.0014,664
04/17/2020,SPXW200417C03045000,113.67,0,133.9,134.9,0,0.2657,0.575,0.0014,46,3045.000,SPXW200417P03045000,112,-26.05,92.9,93.8,1,0.2655,-0.4237,0.0014,421
04/17/2020,SPX200417C03050000,124.9,15.9,129.5,130.8,6429,0.2628,0.5686,0.0014,11854,3050.000,SPX200417P03050000,94,-45.15,93.5,94.8,5699,0.2628,-0.4301,0.0014,17350
04/17/2020,SPXW200417C03050000,124.2,14.35,130.4,131.4,32,0.2638,0.5683,0.0014,74,3050.000,SPXW200417P03050000,98.02,-41.98,94.4,95.5,3,0.2638,-0.4304,0.0014,1395
04/17/2020,SPX200417C03055000,108.36,2.36,126.1,127.4,54,0.2609,0.5618,0.0014,48,3055.000,SPX200417P03055000,110,-31.1,95.1,96.3,74,0.2609,-0.437,0.0014,772
04/17/2020,SPXW200417C03055000,108.34,0,126.9,128,0,0.2618,0.5614,0.0014,80,3055.000,SPXW200417P03055000,122.6,-19.4,96,97,1,0.2619,-0.4373,0.0014,356
04/17/2020,SPX200417C03060000,104.61,1.56,122.7,124,17,0.259,0.5548,0.0014,69,3060.000,SPX200417P03060000,97.67,-45.48,96.7,98,8,0.2592,-0.444,0.0014,4010
04/17/2020,SPXW200417C03060000,139.3,0,123.6,124.6,0,0.2601,0.5545,0.0014,32,3060.000,SPXW200417P03060000,116.16,-27.84,97.6,98.7,3,0.2601,-0.4442,0.0014,575
04/17/2020,SPX200417C03065000,112.2,12.1,119.4,120.6,104,0.2572,0.5477,0.0014,19,3065.000,SPX200417P03065000,113.3,-31.9,98.3,99.6,100,0.2573,-0.4511,0.0014,2399
04/17/2020,SPXW200417C03065000,94.5,0,120.3,121.3,0,0.2584,0.5474,0.0014,44,3065.000,SPXW200417P03065000,112,-34.1,99.3,100.2,16,0.2582,-0.4513,0.0014,624
04/17/2020,SPX200417C03070000,99.2,2,116,117.3,33,0.2553,0.5405,0.0015,142,3070.000,SPX200417P03070000,98.8,-48.45,100,101.3,130,0.2555,-0.4583,0.0015,914
04/17/2020,SPXW200417C03070000,109.55,0,117,117.9,0,0.2565,0.5403,0.0014,35,3070.000,SPXW200417P03070000,131.48,0,100.9,102,0,0.2564,-0.4584,0.0014,248
04/17/2020,SPX200417C03075000,107.27,12.97,112.7,114,1497,0.2533,0.5332,0.0015,4433,3075.000,SPX200417P03075000,102.35,-47,101.6,103,773,0.2535,-0.4656,0.0015,11708
04/17/2020,SPXW200417C03075000,108.2,13.05,113.7,114.6,1,0.2546,0.533,0.0015,76,3075.000,SPXW200417P03075000,133.62,0,102.6,103.7,0,0.2546,-0.4657,0.0015,359
04/17/2020,SPX200417C03080000,109.5,18.15,109.5,110.7,127,0.2517,0.5258,0.0015,207,3080.000,SPX200417P03080000,104.42,-47.08,103.4,104.7,8,0.2517,-0.473,0.0015,805
04/17/2020,SPXW200417C03080000,105.64,13.34,110.3,111.4,1,0.2527,0.5257,0.0015,147,3080.000,SPXW200417P03080000,160.47,0,104.4,105.3,0,0.2527,-0.4731,0.0015,130
04/17/2020,SPX200417C03085000,102.65,14,106.3,107.4,455,0.2497,0.5182,0.0015,205,3085.000,SPX200417P03085000,105.85,-47.8,105.1,106.4,4,0.2497,-0.4805,0.0015,111
04/17/2020,SPXW200417C03085000,102.64,13.19,107.2,108.1,1,0.2509,0.5182,0.0015,131,3085.000,SPXW200417P03085000,107.8,0,106.1,107.2,0,0.2509,-0.4805,0.0015,129
04/17/2020,SPX200417C03090000,87.97,2.12,103.1,104.3,72,0.2478,0.5106,0.0015,430,3090.000,SPX200417P03090000,105.7,-50.15,106.9,108.2,1,0.2478,-0.4881,0.0015,315
04/17/2020,SPXW200417C03090000,81.2,0,104,104.9,0,0.249,0.5106,0.0015,81,3090.000,SPXW200417P03090000,146,0,107.9,109,0,0.249,-0.4881,0.0015,4697
04/17/2020,SPX200417C03095000,94.24,11.14,99.9,101.1,10,0.2461,0.5029,0.0015,122,3095.000,SPX200417P03095000,110.06,0,108.8,110.1,0,0.2461,-0.4958,0.0015,2358
04/17/2020,SPXW200417C03095000,91.6,0,100.7,101.8,0,0.247,0.5029,0.0015,85,3095.000,SPXW200417P03095000,117.36,-41.64,109.7,110.7,2,0.247,-0.4958,0.0015,121
04/17/2020,SPX200417C03100000,97,16.6,96.8,98,3850,0.244,0.495,0.0015,9411,3100.000,SPX200417P03100000,111.67,-48.73,110.6,112,1149,0.2442,-0.5037,0.0015,28278
04/17/2020,SPXW200417C03100000,81.45,0.25,97.6,98.7,1007,0.2452,0.4952,0.0015,121,3100.000,SPXW200417P03100000,133.49,-27.81,111.6,112.7,1,0.2453,-0.5035,0.0015,876
04/17/2020,SPX200417C03105000,88,10.3,93.7,94.9,30,0.2421,0.4871,0.0015,220,3105.000,SPX200417P03105000,183.39,0,112.5,113.9,0,0.2423,-0.5116,0.0015,932
04/17/2020,SPXW200417C03105000,100.23,0,94.6,95.6,0,0.2434,0.4873,0.0015,120,3105.000,SPXW200417P03105000,111.89,0,113.5,114.6,0,0.2434,-0.5114,0.0015,353
04/17/2020,SPX200417C03110000,77.61,2.56,90.7,91.8,1,0.2404,0.479,0.0015,168,3110.000,SPX200417P03110000,164.9,0,114.4,115.9,0,0.2404,-0.5197,0.0015,1548
04/17/2020,SPXW200417C03110000,77.29,1.39,91.6,92.5,2,0.2416,0.4793,0.0015,58,3110.000,SPXW200417P03110000,148.91,0,115.4,116.5,0,0.2414,-0.5194,0.0015,167
04/17/2020,SPX200417C03115000,73.78,1.33,87.7,88.8,2,0.2385,0.4709,0.0016,217,3115.000,SPX200417P03115000,135.5,-31.95,116.4,117.8,1,0.2385,-0.5278,0.0016,357
04/17/2020,SPXW200417C03115000,60.49,0,88.6,89.5,0,0.2397,0.4712,0.0015,31,3115.000,SPXW200417P03115000,153.96,0,117.4,118.4,0,0.2395,-0.5275,0.0015,446
04/17/2020,SPX200417C03120000,68.03,-1.82,84.7,85.8,13,0.2366,0.4626,0.0016,1711,3120.000,SPX200417P03120000,121.13,-48.77,118.4,119.9,33,0.2367,-0.5361,0.0016,2350
04/17/2020,SPXW200417C03120000,72.09,1.39,85.5,86.5,1,0.2377,0.463,0.0016,57,3120.000,SPXW200417P03120000,126.37,0,119.4,120.5,0,0.2376,-0.5357,0.0016,225
04/17/2020,SPX200417C03125000,82.9,15.55,81.8,82.8,234,0.2348,0.4543,0.0016,3601,3125.000,SPX200417P03125000,118.9,-53.4,120.5,121.9,836,0.2348,-0.5444,0.0016,13706
04/17/2020,SPXW200417C03125000,67,0,82.7,83.6,0,0.236,0.4548,0.0016,34,3125.000,SPXW200417P03125000,133,0,121.5,122.5,0,0.2357,-0.544,0.0016,420
04/17/2020,SPX200417C03130000,64.98,0.13,78.9,79.9,5,0.2328,0.4458,0.0016,113,3130.000,SPX200417P03130000,125.33,-49.47,122.6,124,33,0.2329,-0.5529,0.0016,827
04/17/2020,SPXW200417C03130000,91.89,0,79.8,80.7,0,0.2341,0.4464,0.0016,129,3130.000,SPXW200417P03130000,268.62,0,123.6,124.7,0,0.234,-0.5524,0.0016,305
04/17/2020,SPX200417C03135000,59.4,0,76,77.1,0,0.2308,0.4372,0.0016,29,3135.000,SPX200417P03135000,209.32,0,124.7,126.2,0,0.231,-0.5615,0.0016,941
04/17/2020,SPXW200417C03135000,58.05,0,76.9,77.8,0,0.2321,0.4378,0.0016,184,3135.000,SPXW200417P03135000,190.78,0,125.7,126.9,0,0.2321,-0.5609,0.0016,340
04/17/2020,SPX200417C03140000,61.8,1.8,73.2,74.4,6,0.2291,0.4286,0.0016,611,3140.000,SPX200417P03140000,171.08,0,126.9,128.4,0,0.2291,-0.5701,0.0016,1507
04/17/2020,SPXW200417C03140000,59.3,-1.55,74.1,75,10,0.2302,0.4293,0.0016,86,3140.000,SPXW200417P03140000,167.68,0,127.9,129,0,0.2301,-0.5695,0.0016,190
04/17/2020,SPX200417C03145000,59.48,1.78,70.5,71.6,46,0.2272,0.4198,0.0016,129,3145.000,SPX200417P03145000,131.06,0,129.1,130.6,0,0.2271,-0.5789,0.0016,209
04/17/2020,SPXW200417C03145000,86.68,0,71.4,72.3,0,0.2284,0.4206,0.0016,61,3145.000,SPXW200417P03145000,165.33,0,130.1,131.3,0,0.2283,-0.5781,0.0016,236
04/17/2020,SPX200417C03150000,68.5,13.1,67.8,68.9,1040,0.2253,0.411,0.0016,7369,3150.000,SPX200417P03150000,132.27,-53.08,131.4,132.9,488,0.2253,-0.5877,0.0016,21308
04/17/2020,SPXW200417C03150000,62.8,6.65,68.7,69.5,18,0.2265,0.4118,0.0016,868,3150.000,SPXW200417P03150000,191.79,0,132.4,133.6,0,0.2264,-0.5869,0.0016,594
04/17/2020,SPX200417C03155000,60.2,7.1,65.1,66.3,169,0.2235,0.4021,0.0016,71,3155.000,SPX200417P03155000,152.49,-35.56,133.7,135.2,34,0.2233,-0.5967,0.0016,546
04/17/2020,SPXW200417C03155000,30.62,0,66,66.9,0,0.2246,0.403,0.0016,117,3155.000,SPXW200417P03155000,178.29,0,134.7,135.9,0,0.2245,-0.5958,0.0016,162
04/17/2020,SPX200417C03160000,49.5,-1.35,62.5,63.6,412,0.2215,0.3931,0.0016,191,3160.000,SPX200417P03160000,174.01,0,136.1,137.6,0,0.2215,-0.6057,0.0016,597
04/17/2020,SPXW200417C03160000,78.61,0,63.4,64.2,0,0.2227,0.394,0.0016,143,3160.000,SPXW200417P03160000,178.24,-13.21,137.1,138.3,1,0.2227,-0.6047,0.0016,366
04/17/2020,SPX200417C03165000,54.61,5.86,60,61.1,6,0.2198,0.3841,0.0016,77,3165.000,SPX200417P03165000,177.19,0,138.5,140,0,0.2196,-0.6148,0.0016,512
04/17/2020,SPXW200417C03165000,24.8,0,60.8,61.7,0,0.2209,0.3851,0.0016,125,3165.000,SPXW200417P03165000,142.4,-51.85,139.5,140.7,1,0.2208,-0.6137,0.0016,140
04/17/2020,SPX200417C03170000,50.62,4.02,57.5,58.5,92,0.2178,0.3749,0.0016,870,3170.000,SPX200417P03170000,160.28,-36.22,141,142.5,2,0.2177,-0.6239,0.0016,1027
04/17/2020,SPXW200417C03170000,50.7,0,58.3,59.2,0,0.2191,0.376,0.0016,239,3170.000,SPXW200417P03170000,144.95,-52.35,142,143.2,1,0.219,-0.6228,0.0016,111
04/17/2020,SPX200417C03175000,47.89,3.34,55,56.1,362,0.216,0.3657,0.0016,6435,3175.000,SPX200417P03175000,141.26,-58.19,143.5,145.1,80,0.2159,-0.6331,0.0016,8033
04/17/2020,SPXW200417C03175000,31.87,0,55.9,56.7,0,0.2173,0.3669,0.0016,115,3175.000,SPXW200417P03175000,185.61,0,144.5,145.7,0,0.217,-0.632,0.0016,624
04/17/2020,SPX200417C03180000,48.94,6.49,52.6,53.7,7,0.2142,0.3564,0.0016,1809,3180.000,SPX200417P03180000,185.71,0,146.1,147.7,0,0.2141,-0.6424,0.0016,671
04/17/2020,SPXW200417C03180000,46.6,3.3,53.5,54.3,10,0.2154,0.3577,0.0016,279,3180.000,SPXW200417P03180000,186.11,0,147.1,148.3,0,0.2152,-0.6411,0.0016,575
04/17/2020,SPX200417C03185000,44.83,4.33,50.3,51.3,1,0.2124,0.3471,0.0016,627,3185.000,SPX200417P03185000,176.21,0,148.7,150.3,0,0.2122,-0.6518,0.0016,2755
04/17/2020,SPXW200417C03185000,45.2,3.9,51.1,51.9,4,0.2135,0.3484,0.0016,79,3185.000,SPXW200417P03185000,246.4,0,149.8,151,0,0.2136,-0.6503,0.0016,1435
04/17/2020,SPX200417C03190000,43.98,5.38,48,49,1,0.2105,0.3377,0.0016,222,3190.000,SPX200417P03190000,162.49,-45.91,151.4,153,1,0.2103,-0.6612,0.0016,302
04/17/2020,SPXW200417C03190000,37,0,48.9,49.6,0,0.2118,0.3392,0.0016,194,3190.000,SPXW200417P03190000,229.26,0,151.4,154.2,0,0.211,-0.6602,0.0016,194
04/17/2020,SPX200417C03195000,34.9,-1.8,45.8,46.8,3,0.2088,0.3283,0.0016,86,3195.000,SPX200417P03195000,174.21,0,154.2,155.8,0,0.2086,-0.6705,0.0016,440
04/17/2020,SPXW200417C03195000,24.6,0,46.6,47.4,0,0.21,0.3299,0.0016,102,3195.000,SPXW200417P03195000,165.01,-47.74,154.2,157.1,2,0.2095,-0.6693,0.0016,1506
04/17/2020,SPX200417C03200000,38.87,3.92,43.6,44.6,5621,0.207,0.3189,0.0016,13075,3200.000,SPX200417P03200000,154.54,-60.16,157,158.6,194,0.2068,-0.68,0.0016,17358
04/17/2020,SPXW200417C03200000,43.8,8.25,44.5,45.2,1008,0.2083,0.3206,0.0016,548,3200.000,SPXW200417P03200000,178.53,-36.97,157,160,5,0.2078,-0.6786,0.0016,972
